"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"https://www.bvsas.sk/novinky/oznamenie-pokracovani-montazi-zariadeni-dialkove-odpocty-vodomerov.html","text/html;charset=utf-8","200","","Indexable","","Oznámenie o pokračovaní montáží zariadení na diaľkové odpočty vodomerov | BVS a. s.","83","775","Hodnota 1","9","64","","0","Oznámenie o pokračovaní montáží zariadení na diaľkové odpočty vodomerov","71","","0","Táto webová stránka používa cookies","35","","0","index, follow","","","https://www.bvsas.sk/novinky/oznamenie-pokracovani-montazi-zariadeni-dialkove-odpocty-vodomerov.html","","","","","","49849","497","8,474","14","","3","1","0","0,270","99","56","0","12","9","0","","","","","c3062baeaf7c46246d69072a48362f55","0,020","","","","","1.1","https://www.bvsas.sk/novinky/oznamenie-pokracovani-montazi-zariadeni-dialkove-odpocty-vodomerov.html","2023-04-13 15:27:50"
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/festival-vody/festival-vody-2022_full-81.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","446591","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,040","Tue, 20 Dec 2022 12:02:03 GMT","","","","1.1","https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/festival-vody/festival-vody-2022_full-81.jpg","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/o-nas/legislativa/357.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1024999","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,046","Tue, 02 Jul 2013 11:29:16 GMT","","","","1.1","https://www.bvsas.sk/files/o-nas/legislativa/357.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/o-nas/legislativa/2018/zmluva-zaloznom-prave-k-pohladavkam-tb.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2675744","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,050","Fri, 20 Jul 2018 06:48:59 GMT","","","","1.1","https://www.bvsas.sk/files/o-nas/legislativa/2018/zmluva-zaloznom-prave-k-pohladavkam-tb.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2019/zod-167-2019-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2003323","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,062","Mon, 26 Aug 2019 07:36:53 GMT","","","","1.1","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2019/zod-167-2019-bvs.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/o-nas/legislativa/551.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","1345512","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,048","Mon, 04 Nov 2013 08:52:25 GMT","","","","1.1","https://www.bvsas.sk/files/o-nas/legislativa/551.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/o-nas/legislativa/594.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2817405","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,043","Tue, 10 Dec 2013 09:32:02 GMT","","","","1.1","https://www.bvsas.sk/files/o-nas/legislativa/594.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/files/o-nas/legislativa/338.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","976167","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,048","Thu, 20 Jun 2013 08:45:53 GMT","","","","1.1","https://www.bvsas.sk/files/o-nas/legislativa/338.pdf","2023-04-13 15:16:18"
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/zelezna-studnicka/studnicka-5.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","320802","0","0,000","2","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,114","Sun, 29 May 2022 06:26:31 GMT","","","","1.1","https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/zelezna-studnicka/studnicka-5.jpg","2023-04-13 14:53:47"
"https://www.bvsas.sk/files/o-nas/legislativa/098.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2532895","0","0,000","3","","1","1","0","0,270","0","0","0","0","0","0","","","","","","0,059","Wed, 11 Jul 2012 12:19:44 GMT","","","","1.1","https://www.bvsas.sk/files/o-nas/legislativa/098.pdf","2023-04-13 15:16:18"
